Ticker Symbol;Period Ending;Cash and Cash Equivalents;Net Income;Total Assets;Total Equity;Total Liabilities;Total Revenue;Earnings Per Share
PDCO;2014-04-26;264908000.0;200612000.0;2864677000.0;1471664000.0;1393013000.0;3585141000.0;1.99
PDCO;2015-04-25;347260000.0;223261000.0;2945248000.0;1514123000.0;1431125000.0;3910865000.0;2.26
PDCO;2016-04-30;137453000.0;187184000.0;3520804000.0;1441746000.0;2079058000.0;5386703000.0;1.93
PEG;2012-12-31;379000000.0;1275000000.0;31725000000.0;10780000000.0;20945000000.0;9781000000.0;2.52
PEG;2013-12-31;493000000.0;1243000000.0;32522000000.0;11608000000.0;20914000000.0;9968000000.0;2.46
PEG;2014-12-31;402000000.0;1518000000.0;35287000000.0;12185000000.0;23102000000.0;10886000000.0;3.0
PEG;2015-12-31;394000000.0;1679000000.0;37535000000.0;13066000000.0;24469000000.0;10415000000.0;3.32
PEP;2013-12-28;9375000000.0;6740000000.0;77478000000.0;24409000000.0;53069000000.0;66415000000.0;4.37
PEP;2014-12-27;6134000000.0;6513000000.0;70509000000.0;17578000000.0;52931000000.0;66683000000.0;4.31
PEP;2015-12-26;9096000000.0;5452000000.0;69667000000.0;12068000000.0;57599000000.0;63056000000.0;3.71
PEP;2016-12-31;9158000000.0;6329000000.0;74129000000.0;11246000000.0;62883000000.0;62799000000.0;
PFE;2012-12-31;10081000000.0;14570000000.0;185798000000.0;81260000000.0;104538000000.0;54657000000.0;1.96
PFE;2013-12-31;2183000000.0;22003000000.0;172101000000.0;76307000000.0;95794000000.0;51584000000.0;3.23
PFE;2014-12-31;3343000000.0;9135000000.0;167566000000.0;71301000000.0;96265000000.0;49605000000.0;1.44
PFE;2015-12-31;3641000000.0;6960000000.0;167460000000.0;64720000000.0;102741000000.0;48851000000.0;1.13
PFG;2013-12-31;2371800000.0;912700000.0;208191400000.0;9684200000.0;198507200000.0;9289500000.0;2.99
PFG;2014-12-31;1863900000.0;1144100000.0;219087000000.0;10184000000.0;208903000000.0;10477600000.0;3.7
PFG;2015-12-31;2564800000.0;1234000000.0;218660300000.0;9311600000.0;209348700000.0;11964400000.0;4.11
PFG;2016-12-31;2719600000.0;1316500000.0;228014300000.0;10227300000.0;217787000000.0;12394100000.0;
PG;2013-12-31;535608000.0;413738000.0;2951013000.0;1952076000.0;998937000.0;2104745000.0;
PG;2014-12-31;648719000.0;338126000.0;3837672000.0;2550251000.0;1287421000.0;2819557000.0;
PG;2015-12-31;809102000.0;636056000.0;5609132000.0;3654837000.0;1954295000.0;4103728000.0;
PG;2016-12-31;535203000.0;895522000.0;6973466000.0;4449245000.0;2524221000.0;4860427000.0;
PGR;2012-12-31;179100000.0;902300000.0;22694700000.0;6007000000.0;16687700000.0;17083900000.0;1.5
PGR;2013-12-31;75100000.0;1165400000.0;24408200000.0;6189500000.0;18218700000.0;18170900000.0;1.95
PGR;2014-12-31;108400000.0;1281000000.0;25787600000.0;6928600000.0;18859000000.0;19391400000.0;2.17
PGR;2015-12-31;224400000.0;1267600000.0;29819300000.0;7289400000.0;22529900000.0;20853800000.0;2.16
PH;2013-06-30;1781412000.0;948427000.0;12540898000.0;5738426000.0;6802472000.0;13015704000.0;6.36
PH;2014-06-30;1613555000.0;1041048000.0;13274362000.0;6659428000.0;6614934000.0;13215971000.0;6.98
PH;2015-06-30;1180584000.0;1012140000.0;12279282000.0;5104287000.0;7174995000.0;12711744000.0;7.08
PH;2016-06-30;1221653000.0;806840000.0;12056738000.0;4575255000.0;7481483000.0;11360753000.0;5.96
PHM;2013-12-31;1653044000.0;2620116000.0;8734143000.0;4648952000.0;4085191000.0;5679595000.0;6.79
PHM;2014-12-31;1309220000.0;474338000.0;8569410000.0;4804954000.0;3764456000.0;5822363000.0;1.27
PHM;2015-12-31;775435000.0;494090000.0;9189406000.0;4759325000.0;4430081000.0;5981964000.0;1.38
PHM;2016-12-31;723248000.0;602703000.0;10178200000.0;4659363000.0;5518837000.0;7668476000.0;
PKI;2012-12-30;171444000.0;69940000.0;3901762000.0;1939812000.0;1961950000.0;2105188000.0;0.61
PKI;2013-12-29;173242000.0;167212000.0;3946712000.0;1994487000.0;1952225000.0;2157586000.0;1.49
PKI;2014-12-28;174821000.0;157778000.0;4127576000.0;2042102000.0;2085474000.0;2237219000.0;1.4
PKI;2016-01-03;237932000.0;212425000.0;4166295000.0;2110441000.0;2055854000.0;2262359000.0;1.89
PM;2013-12-31;2154000000.0;8576000000.0;38168000000.0;-7766000000.0;45934000000.0;80029000000.0;5.26
PM;2014-12-31;1682000000.0;7493000000.0;35187000000.0;-12629000000.0;47816000000.0;80106000000.0;4.76
PM;2015-12-31;3417000000.0;6873000000.0;33956000000.0;-13244000000.0;47200000000.0;73908000000.0;4.42
PM;2016-12-31;4239000000.0;6967000000.0;36851000000.0;-12688000000.0;49539000000.0;74953000000.0;
PNC;2012-12-31;85046000000.0;3001000000.0;305107000000.0;39003000000.0;266104000000.0;16606000000.0;5.36
PNC;2013-12-31;92091000000.0;4201000000.0;320192000000.0;42334000000.0;277858000000.0;16872000000.0;7.48
PNC;2014-12-31;106895000000.0;4184000000.0;345072000000.0;44551000000.0;300521000000.0;16281000000.0;7.44
PNC;2015-12-31;118821000000.0;4106000000.0;358493000000.0;44710000000.0;313783000000.0;16270000000.0;7.52
PNR;2012-12-31;261300000.0;-107200000.0;11882700000.0;6371100000.0;5511600000.0;4306800000.0;-0.84
PNR;2013-12-31;256000000.0;536800000.0;11743300000.0;6095300000.0;5648000000.0;6999700000.0;2.67
PNR;2014-12-31;110400000.0;214900000.0;10655200000.0;4663800000.0;5991400000.0;7039000000.0;1.13
PNR;2015-12-31;126300000.0;-76400000.0;11857000000.0;4008800000.0;7848200000.0;6449000000.0;-0.42
PNW;2012-12-31;26202000.0;413164000.0;13379615000.0;3972806000.0;9406809000.0;3301804000.0;3.48
PNW;2013-12-31;9526000.0;406074000.0;13508686000.0;4194470000.0;9314216000.0;3454628000.0;3.69
PNW;2014-12-31;7604000.0;397595000.0;14288890000.0;4367493000.0;9921397000.0;3491632000.0;3.59
PNW;2015-12-31;39488000.0;437257000.0;15028258000.0;4583917000.0;10444341000.0;3495443000.0;3.94
PPG;2013-12-31;1116000000.0;3231000000.0;15863000000.0;4932000000.0;10931000000.0;14265000000.0;22.53
PPG;2014-12-31;686000000.0;2102000000.0;17535000000.0;5180000000.0;12355000000.0;14791000000.0;15.2
PPG;2015-12-31;1311000000.0;1406000000.0;17076000000.0;4983000000.0;12093000000.0;14766000000.0;5.18
PPG;2016-12-31;1820000000.0;877000000.0;15769000000.0;4826000000.0;10943000000.0;14751000000.0;
PPL;2012-12-31;955000000.0;1526000000.0;43634000000.0;10480000000.0;33154000000.0;12132000000.0;2.61
PPL;2013-12-31;1185000000.0;1130000000.0;46259000000.0;12466000000.0;33793000000.0;7263000000.0;1.85
PPL;2014-12-31;1399000000.0;1737000000.0;48606000000.0;13628000000.0;34978000000.0;7852000000.0;2.64
PPL;2015-12-31;836000000.0;682000000.0;39301000000.0;9919000000.0;29382000000.0;7669000000.0;1.01
PRU;2012-12-31;18100000000.0;520000000.0;709235000000.0;38503000000.0;670732000000.0;84847000000.0;-0.48
PRU;2013-12-31;11439000000.0;-667000000.0;731781000000.0;35278000000.0;696503000000.0;41461000000.0;-1.55
PRU;2014-12-31;14918000000.0;1381000000.0;766655000000.0;41770000000.0;724885000000.0;54105000000.0;-2.69
PRU;2015-12-31;17612000000.0;5642000000.0;757388000000.0;41890000000.0;715498000000.0;57119000000.0;12.37
PSX;2012-12-31;3474000000.0;4124000000.0;48073000000.0;20775000000.0;27298000000.0;179290000000.0;6.55
PSX;2013-12-31;5400000000.0;3726000000.0;49798000000.0;21950000000.0;27848000000.0;171596000000.0;6.07
PSX;2014-12-31;5207000000.0;4762000000.0;48692000000.0;21590000000.0;27102000000.0;161212000000.0;8.4
PSX;2015-12-31;3074000000.0;4227000000.0;48580000000.0;23100000000.0;25480000000.0;98975000000.0;7.78
PVH;2013-02-03;892209000.0;433800000.0;7731687000.0;3252569000.0;4479118000.0;6043000000.0;5.98
PVH;2014-02-02;593200000.0;143500000.0;11575600000.0;4335200000.0;7240400000.0;8186400000.0;1.77
PVH;2015-02-01;479300000.0;439000000.0;10824900000.0;4364300000.0;6460600000.0;8241200000.0;5.33
PVH;2016-01-31;556400000.0;572400000.0;10696400000.0;4552300000.0;6144100000.0;8020300000.0;6.95
PWR;2012-12-31;394701000.0;322656000.0;5140757000.0;3766548000.0;1374209000.0;5920269000.0;1.44
PWR;2013-12-31;488777000.0;421309000.0;5793245000.0;4234188000.0;1559057000.0;6411577000.0;1.87
PWR;2014-12-31;190515000.0;315082000.0;6253583000.0;4514473000.0;1739110000.0;7747229000.0;1.35
PWR;2015-12-31;128771000.0;321824000.0;5213543000.0;3085494000.0;2128049000.0;7572436000.0;1.59
PX;2012-12-31;157000000.0;1692000000.0;18090000000.0;6064000000.0;12026000000.0;11224000000.0;5.67
PX;2013-12-31;138000000.0;1755000000.0;20255000000.0;6609000000.0;13646000000.0;11925000000.0;5.94
PX;2014-12-31;126000000.0;1694000000.0;19769000000.0;5623000000.0;14146000000.0;12273000000.0;5.79
PX;2015-12-31;147000000.0;1547000000.0;18319000000.0;4389000000.0;13930000000.0;10776000000.0;5.39
PYPL;2014-12-31;2201000000.0;419000000.0;21917000000.0;8248000000.0;13669000000.0;8025000000.0;
PYPL;2015-12-31;1393000000.0;1228000000.0;28881000000.0;13759000000.0;15122000000.0;9248000000.0;1.0
PYPL;2016-12-31;1590000000.0;1401000000.0;33103000000.0;14712000000.0;18391000000.0;10842000000.0;
QCOM;2013-09-29;6142000000.0;6853000000.0;45516000000.0;36088000000.0;9428000000.0;24866000000.0;3.99
QCOM;2014-09-28;7907000000.0;7967000000.0;48574000000.0;39169000000.0;9405000000.0;26487000000.0;4.73
QCOM;2015-09-27;7560000000.0;5271000000.0;50796000000.0;31421000000.0;19375000000.0;25281000000.0;3.26
QCOM;2016-09-25;5946000000.0;5705000000.0;52359000000.0;31778000000.0;20581000000.0;23554000000.0;3.84
QRVO;2014-03-29;171898000.0;12642000.0;920312000.0;676351000.0;243961000.0;1148231000.0;
QRVO;2015-03-28;299814000.0;196303000.0;6892379000.0;6173160000.0;719219000.0;1710966000.0;2.17
QRVO;2016-04-02;425881000.0;-28845000.0;6596819000.0;4999672000.0;1597147000.0;2610726000.0;-0.2
R;2013-12-31;61562000.0;237871000.0;9103782000.0;1896714000.0;7207068000.0;6419285000.0;4.57
R;2014-12-31;50092000.0;218341000.0;9850871000.0;1819087000.0;8031784000.0;6638774000.0;4.14
R;2015-12-31;60945000.0;304768000.0;10952580000.0;1987111000.0;8965469000.0;6571893000.0;5.75
R;2016-12-31;58801000.0;262477000.0;10902454000.0;2052275000.0;8850179000.0;6786984000.0;
RCL;2012-12-31;310509000.0;18287000.0;19827930000.0;8308749000.0;11519181000.0;7688024000.0;0.08
RCL;2013-12-31;380377000.0;473692000.0;20072947000.0;8808265000.0;11264682000.0;7959894000.0;2.16
RCL;2014-12-31;189241000.0;764146000.0;20713190000.0;8284359000.0;12428831000.0;8073855000.0;3.45
RCL;2015-12-31;390713000.0;665783000.0;20921855000.0;8063039000.0;12858816000.0;8299074000.0;3.03
REGN;2013-12-31;535608000.0;413738000.0;2951013000.0;1952076000.0;998937000.0;2104745000.0;4.33
REGN;2014-12-31;648719000.0;338126000.0;3837672000.0;2550251000.0;1287421000.0;2819557000.0;3.46
REGN;2015-12-31;809102000.0;636056000.0;5609132000.0;3654837000.0;1954295000.0;4103728000.0;6.17
REGN;2016-12-31;535203000.0;895522000.0;6973466000.0;4449245000.0;2524221000.0;4860427000.0;
RHI;2013-12-31;275764000.0;252195000.0;1490271000.0;919643000.0;570628000.0;4245895000.0;1.85
RHI;2014-12-31;287119000.0;305928000.0;1647267000.0;979858000.0;667409000.0;4695014000.0;2.28
RHI;2015-12-31;224577000.0;357796000.0;1671044000.0;1003781000.0;667263000.0;5094933000.0;2.72
RHI;2016-12-31;260201000.0;343389000.0;1777971000.0;1086599000.0;691372000.0;5250399000.0;
RHT;2013-02-28;487084000.0;150204000.0;2813660000.0;1520161000.0;1293499000.0;1328817000.0;0.78
RHT;2014-02-28;646742000.0;178292000.0;3106619000.0;1551165000.0;1555454000.0;1534615000.0;0.94
RHT;2015-02-28;1047473000.0;180201000.0;3784569000.0;1288338000.0;2496231000.0;1789489000.0;0.97
RHT;2016-02-29;927778000.0;199365000.0;4155099000.0;1334432000.0;2820667000.0;2052230000.0;1.09
RL;2013-03-30;974000000.0;750000000.0;5418000000.0;3785000000.0;1633000000.0;6945000000.0;8.21
RL;2014-03-29;797000000.0;776000000.0;6088000000.0;4034000000.0;2054000000.0;7450000000.0;8.55
RL;2015-03-28;500000000.0;702000000.0;6106000000.0;3891000000.0;2215000000.0;7620000000.0;7.96
RL;2016-04-02;456000000.0;396000000.0;6213000000.0;3744000000.0;2469000000.0;7405000000.0;4.65
ROK;2013-09-30;1200900000.0;756300000.0;5844600000.0;2585500000.0;3259100000.0;6351900000.0;5.43
ROK;2014-09-30;1191300000.0;826800000.0;6224300000.0;2658100000.0;3566200000.0;6623500000.0;5.98
ROK;2015-09-30;1427300000.0;827600000.0;6404700000.0;2256800000.0;4147900000.0;6307900000.0;6.15
ROK;2016-09-30;1526400000.0;729700000.0;7101200000.0;1990100000.0;5111100000.0;5879500000.0;5.6
ROP;2012-12-31;370590000.0;483360000.0;7071104000.0;3687726000.0;3383378000.0;2993489000.0;4.95
ROP;2013-12-31;459720000.0;538293000.0;8184981000.0;4213050000.0;3971931000.0;3238128000.0;5.43
ROP;2014-12-31;610430000.0;646033000.0;8400185000.0;4755360000.0;3644825000.0;3549494000.0;6.47
ROP;2015-12-31;778511000.0;696067000.0;10168365000.0;5298947000.0;4869418000.0;3582395000.0;6.92
ROST;2013-02-02;646761000.0;786763000.0;3670561000.0;1766863000.0;1903698000.0;9721065000.0;3.59
ROST;2014-02-01;423168000.0;837304000.0;3896797000.0;2007302000.0;1889495000.0;10230353000.0;3.93
ROST;2015-01-31;696608000.0;924724000.0;4687370000.0;2279210000.0;2408160000.0;11041677000.0;4.47
ROST;2016-01-30;761602000.0;1020661000.0;4869119000.0;2471991000.0;2397128000.0;11939999000.0;2.53
RRC;2012-12-31;252000.0;13002000.0;6728735000.0;2357392000.0;4371343000.0;1367135000.0;0.08
RRC;2013-12-31;348000.0;115722000.0;7299086000.0;2414452000.0;4884634000.0;1832253000.0;0.71
RRC;2014-12-31;448000.0;634382000.0;8704604000.0;3457429000.0;5247175000.0;2042537000.0;3.81
RRC;2015-12-31;471000.0;-713685000.0;6900031000.0;2759658000.0;4140373000.0;1181704000.0;-4.29
RSG;2013-12-31;213300000.0;588900000.0;19949200000.0;7903500000.0;12045700000.0;8417200000.0;1.63
RSG;2014-12-31;75200000.0;547600000.0;20094000000.0;7745300000.0;12348700000.0;8803300000.0;1.54
RSG;2015-12-31;32400000.0;749900000.0;20535900000.0;7774100000.0;12761800000.0;9115000000.0;2.14
RSG;2016-12-31;67800000.0;612600000.0;20629600000.0;7691300000.0;12938300000.0;9387700000.0;
SBUX;2013-09-29;2575700000.0;8300000.0;11516700000.0;4480200000.0;7036500000.0;14866800000.0;0.01
SBUX;2014-09-28;1708400000.0;2068100000.0;10752900000.0;5272000000.0;5480900000.0;16447800000.0;2.75
SBUX;2015-09-27;1530100000.0;2757400000.0;12416300000.0;5818000000.0;6598300000.0;19162700000.0;1.84
SBUX;2016-10-02;2128800000.0;2817700000.0;14329500000.0;5884000000.0;8445500000.0;21315900000.0;1.91
SCG;2012-12-31;72000000.0;420000000.0;14616000000.0;4154000000.0;10462000000.0;4176000000.0;3.2
SCG;2013-12-31;136000000.0;471000000.0;15164000000.0;4664000000.0;10500000000.0;4495000000.0;3.4
SCG;2014-12-31;137000000.0;538000000.0;16818000000.0;4987000000.0;11831000000.0;4951000000.0;3.79
SCG;2015-12-31;176000000.0;746000000.0;17146000000.0;5443000000.0;11703000000.0;4380000000.0;5.22
SCHW;2012-12-31;41132000000.0;928000000.0;133637000000.0;9589000000.0;124048000000.0;4883000000.0;0.69
SCHW;2013-12-31;31281000000.0;1071000000.0;143642000000.0;10381000000.0;133261000000.0;5435000000.0;0.78
SCHW;2014-12-31;32144000000.0;1321000000.0;154642000000.0;11803000000.0;142839000000.0;6058000000.0;0.96
SCHW;2015-12-31;31576000000.0;1447000000.0;183718000000.0;13402000000.0;170316000000.0;6380000000.0;1.04
SE;2012-12-31;94000000.0;940000000.0;30587000000.0;8972000000.0;21615000000.0;5075000000.0;1.44
SE;2013-12-31;201000000.0;1038000000.0;33533000000.0;8494000000.0;25039000000.0;5518000000.0;1.55
SE;2014-12-31;215000000.0;1082000000.0;33998000000.0;8160000000.0;25838000000.0;5903000000.0;1.61
SE;2015-12-31;213000000.0;196000000.0;32923000000.0;6526000000.0;26397000000.0;5234000000.0;0.29
SEE;2013-12-31;992400000.0;125800000.0;9176000000.0;1414900000.0;7761100000.0;7690800000.0;0.64
SEE;2014-12-31;286400000.0;155600000.0;7953200000.0;1162800000.0;6790400000.0;7750500000.0;1.22
SEE;2015-12-31;351700000.0;225400000.0;7405000000.0;527100000.0;6877900000.0;7031500000.0;1.63
SEE;2016-12-31;363700000.0;486300000.0;7389100000.0;609700000.0;6779400000.0;6778300000.0;
SHW;2012-12-31;862590000.0;631034000.0;6234737000.0;1791804000.0;4442933000.0;9534462000.0;6.15
SHW;2013-12-31;744889000.0;752561000.0;6382507000.0;1774535000.0;4607972000.0;10185532000.0;7.41
SHW;2014-12-31;40732000.0;865887000.0;5706052000.0;996470000.0;4709582000.0;11129533000.0;8.95
SHW;2015-12-31;205744000.0;1053849000.0;5791855000.0;867910000.0;4923945000.0;11339304000.0;11.38
SIG;2013-02-02;301000000.0;359900000.0;3719000000.0;2329900000.0;1389100000.0;3983400000.0;4.37
SIG;2014-02-01;247600000.0;368000000.0;4029200000.0;2563100000.0;1466100000.0;4209200000.0;4.59
SIG;2015-02-02;193600000.0;381300000.0;6214300000.0;2810400000.0;3403900000.0;5736300000.0;
SIG;2016-01-30;137700000.0;467900000.0;6474400000.0;3060700000.0;3413700000.0;6550200000.0;5.89
SJM;2013-04-30;256400000.0;544200000.0;9031800000.0;5148800000.0;3883000000.0;5897700000.0;5.0
SJM;2014-04-30;153500000.0;565200000.0;9060200000.0;5029600000.0;4030600000.0;5610600000.0;5.42
SJM;2015-04-30;125600000.0;344900000.0;16806300000.0;7086900000.0;9719400000.0;5692700000.0;3.33
SJM;2016-04-30;109800000.0;688700000.0;15984100000.0;7008500000.0;8975600000.0;7811200000.0;5.77
SLG;2012-12-31;1674489000.0;196405000.0;14386296000.0;6419802000.0;7966494000.0;1290052000.0;1.75
SLG;2013-12-31;1653582000.0;135371000.0;14959001000.0;6525405000.0;8433596000.0;1371065000.0;0.39
SLG;2014-12-31;1839389000.0;518056000.0;17096587000.0;6937374000.0;10159213000.0;1519978000.0;0.59
SLG;2015-12-31;2158997000.0;284084000.0;19857941000.0;7287465000.0;12570476000.0;1662829000.0;1.02
SNA;2013-12-31;217600000.0;350300000.0;4110000000.0;2113200000.0;1996800000.0;3237500000.0;
SNA;2015-01-03;132900000.0;421900000.0;4310100000.0;2207800000.0;2102300000.0;3492600000.0;7.26
SNA;2016-01-02;92800000.0;478700000.0;4331100000.0;2412700000.0;1918400000.0;3593100000.0;8.24
SNA;2016-12-31;77600000.0;546400000.0;4723200000.0;2617200000.0;2106000000.0;3711800000.0;
SNI;2012-12-31;437525000.0;681478000.0;4138798000.0;1820924000.0;2317874000.0;2307182000.0;4.48
SNI;2013-12-31;686371000.0;505070000.0;4438447000.0;2099003000.0;2339444000.0;2530809000.0;3.43
SNI;2014-12-31;878164000.0;545275000.0;4657481000.0;1382447000.0;3275034000.0;2665456000.0;3.86
SNI;2015-12-31;223444000.0;606828000.0;6672314000.0;1523931000.0;5148383000.0;3018227000.0;4.68
SO;2012-12-31;635000000.0;2415000000.0;63149000000.0;19004000000.0;43770000000.0;16537000000.0;2.7
SO;2013-12-31;659000000.0;1710000000.0;64546000000.0;19764000000.0;44407000000.0;17087000000.0;1.88
SO;2014-12-31;710000000.0;2031000000.0;70233000000.0;20926000000.0;48932000000.0;18467000000.0;2.19
SO;2015-12-31;1404000000.0;2421000000.0;78318000000.0;21982000000.0;56218000000.0;17489000000.0;2.6
SPG;2012-12-31;1184518000.0;1719632000.0;32586606000.0;5910603000.0;26676003000.0;4256157000.0;4.72
SPG;2013-12-31;1691006000.0;1551590000.0;33324574000.0;5849406000.0;27475168000.0;4543849000.0;4.24
SPG;2014-12-31;612282000.0;1651526000.0;29532330000.0;5093177000.0;24439153000.0;4870818000.0;4.52
SPG;2015-12-31;701134000.0;2139375000.0;30650673000.0;4471464000.0;26179209000.0;5266103000.0;5.88
SPGI;2013-12-31;1542000000.0;1376000000.0;6061000000.0;1301000000.0;4760000000.0;4702000000.0;5.01
SPGI;2014-12-31;2497000000.0;-115000000.0;6773000000.0;488000000.0;6285000000.0;5051000000.0;-0.42
SPGI;2015-12-31;1481000000.0;1156000000.0;8183000000.0;194000000.0;7989000000.0;5313000000.0;4.26
SPGI;2016-12-31;2392000000.0;2106000000.0;8669000000.0;650000000.0;8019000000.0;5661000000.0;
SPLS;2013-02-02;1334302000.0;-210706000.0;12280005000.0;6128153000.0;6151852000.0;24380510000.0;-0.31
SPLS;2014-02-01;492532000.0;620000000.0;11174876000.0;6132263000.0;5042613000.0;23114000000.0;0.95
SPLS;2015-01-31;627000000.0;135000000.0;10308000000.0;5305000000.0;5003000000.0;22492000000.0;0.21
SPLS;2016-01-30;825000000.0;379000000.0;10172000000.0;5376000000.0;4796000000.0;21059000000.0;0.59
SRCL;2012-12-31;31324000.0;267996000.0;3546738000.0;1541793000.0;2004945000.0;1913149000.0;3.14
SRCL;2013-12-31;67167000.0;311372000.0;3887973000.0;1750461000.0;2137512000.0;2142807000.0;3.62
SRCL;2014-12-31;22236000.0;326456000.0;4373302000.0;1895012000.0;2478290000.0;2555601000.0;3.84
SRCL;2015-12-31;55634000.0;267046000.0;7077450000.0;2729891000.0;4347559000.0;2985908000.0;3.02
SRE;2012-12-31;521000000.0;865000000.0;36499000000.0;10282000000.0;26138000000.0;9647000000.0;3.56
SRE;2013-12-31;928000000.0;1009000000.0;37244000000.0;11008000000.0;26236000000.0;10557000000.0;4.1
SRE;2014-12-31;581000000.0;1162000000.0;39651000000.0;11326000000.0;28325000000.0;11035000000.0;4.72
SRE;2015-12-31;430000000.0;1350000000.0;41150000000.0;11809000000.0;29341000000.0;10231000000.0;5.43
STI;2012-12-31;36437000000.0;1958000000.0;173442000000.0;20985000000.0;152457000000.0;11240000000.0;3.62
STI;2013-12-31;32845000000.0;1344000000.0;175335000000.0;21422000000.0;153913000000.0;8602000000.0;2.43
STI;2014-12-31;34999000000.0;1774000000.0;190328000000.0;23005000000.0;167323000000.0;8707000000.0;3.26
STI;2015-12-31;33424000000.0;1933000000.0;190817000000.0;23437000000.0;167380000000.0;8533000000.0;3.62
STT;2013-12-31;191464000000.0;2050000000.0;243291000000.0;20378000000.0;222913000000.0;10275000000.0;4.71
STT;2014-12-31;211328000000.0;2022000000.0;274119000000.0;21328000000.0;252791000000.0;10666000000.0;4.65
STT;2015-12-31;180820000000.0;1980000000.0;245155000000.0;21103000000.0;224052000000.0;10760000000.0;4.53
STT;2016-12-31;172396000000.0;2143000000.0;242698000000.0;21219000000.0;221479000000.0;10635000000.0;
STX;2013-06-28;1809000000.0;1838000000.0;9243000000.0;3495000000.0;5748000000.0;14351000000.0;4.97
STX;2014-06-27;2638000000.0;1570000000.0;9492000000.0;2832000000.0;6660000000.0;13724000000.0;4.66
STX;2015-07-03;2479000000.0;1742000000.0;9845000000.0;3018000000.0;6827000000.0;13739000000.0;5.38
STX;2016-07-01;1125000000.0;248000000.0;8252000000.0;1593000000.0;6659000000.0;11160000000.0;0.83
STZ;2013-02-28;331500000.0;387800000.0;7638100000.0;2860300000.0;4777800000.0;2796100000.0;
STZ;2014-02-28;63900000.0;1943100000.0;14302100000.0;4981300000.0;9320800000.0;4867700000.0;
STZ;2015-02-28;110100000.0;839300000.0;15093000000.0;5770700000.0;9322300000.0;6028000000.0;
STZ;2016-02-29;83100000.0;1054900000.0;16965000000.0;6559600000.0;10405400000.0;6548400000.0;
SWK;2013-12-28;496200000.0;469700000.0;16535100000.0;6799200000.0;9735900000.0;10889500000.0;3.16
SWK;2015-01-03;496600000.0;760900000.0;15849100000.0;6429100000.0;9420000000.0;11338600000.0;
SWK;2016-01-02;465400000.0;883700000.0;15127800000.0;5811600000.0;9316200000.0;11171800000.0;5.96
SWK;2016-12-31;1131800000.0;965300000.0;15634900000.0;6367000000.0;9267900000.0;11406900000.0;
SWKS;2013-09-27;511100000.0;278100000.0;2333100000.0;2101100000.0;232000000.0;1792000000.0;1.48
SWKS;2014-10-03;805800000.0;457700000.0;2973800000.0;2532400000.0;441400000.0;2291500000.0;2.44
SWKS;2015-10-02;1043600000.0;798300000.0;3719400000.0;3159200000.0;560200000.0;3258400000.0;4.21
SWKS;2016-09-30;1083800000.0;995200000.0;3855400000.0;3541400000.0;314000000.0;3289000000.0;5.27
SWN;2012-12-31;62125000.0;-707000000.0;6737527000.0;3035872000.0;3701655000.0;2730000000.0;-2.03
SWN;2013-12-31;23000000.0;704000000.0;8048000000.0;3622000000.0;4426000000.0;3371000000.0;2.01
SWN;2014-12-31;53000000.0;924000000.0;14925000000.0;4662000000.0;10263000000.0;4038000000.0;2.63
SWN;2015-12-31;15000000.0;-4556000000.0;8110000000.0;2282000000.0;5828000000.0;3133000000.0;
SYF;2012-12-31;1527000000.0;2119000000.0;53462000000.0;4582000000.0;48880000000.0;10793000000.0;
SYF;2013-12-31;2555000000.0;1979000000.0;59085000000.0;5960000000.0;53125000000.0;11813000000.0;
SYF;2014-12-31;13426000000.0;2109000000.0;75707000000.0;10478000000.0;65229000000.0;12727000000.0;2.78
SYF;2015-12-31;15467000000.0;2214000000.0;84135000000.0;12604000000.0;71531000000.0;13620000000.0;2.66
SYK;2013-12-31;1339000000.0;1006000000.0;15743000000.0;9047000000.0;6696000000.0;9021000000.0;2.66
SYK;2014-12-31;1795000000.0;515000000.0;17279000000.0;8595000000.0;8684000000.0;9675000000.0;1.36
SYK;2015-12-31;3379000000.0;1439000000.0;16223000000.0;8511000000.0;7712000000.0;9946000000.0;3.82
SYK;2016-12-31;3316000000.0;1647000000.0;20435000000.0;9550000000.0;10885000000.0;11325000000.0;
SYMC;2013-03-29;4685000000.0;755000000.0;14508000000.0;5476000000.0;9032000000.0;6906000000.0;1.09
SYMC;2014-03-28;3707000000.0;898000000.0;13539000000.0;5797000000.0;7742000000.0;4183000000.0;1.29
SYMC;2015-04-03;2843000000.0;878000000.0;13233000000.0;5935000000.0;7298000000.0;3956000000.0;1.27
SYMC;2016-04-01;5983000000.0;2488000000.0;11767000000.0;3676000000.0;8091000000.0;3600000000.0;3.71
SYY;2013-06-29;412285000.0;992427000.0;12678208000.0;5191810000.0;7486398000.0;44411233000.0;1.68
SYY;2014-06-28;413046000.0;931533000.0;13141113000.0;5266695000.0;7874418000.0;46516712000.0;1.59
SYY;2015-06-27;5130044000.0;686773000.0;17989281000.0;5260224000.0;12729057000.0;48680752000.0;1.16
SYY;2016-07-02;3919300000.0;949622000.0;16721804000.0;3479608000.0;13242196000.0;50366919000.0;1.66
T;2012-12-31;4868000000.0;7264000000.0;272315000000.0;92362000000.0;179953000000.0;127434000000.0;1.25
T;2013-12-31;3339000000.0;18418000000.0;277787000000.0;90988000000.0;186799000000.0;128752000000.0;3.39
